No.,Compound Name,DILI Label,SMILES
DILI-1165,Ampiroxicam,1,CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)NC3=CC=CC=N3
DILI-1166,Anethole,1,C/C=C/C1=CC=C(C=C1)OC
DILI-1167,Arbekacin,1,C1C[C@H]([C@H](O[C@@H]1CN)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)NC(=O)[C@H](CCN)O)N)N
DILI-1168,Axitinib,1,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4
DILI-1169,Azelnidipine,1,CC1=C(C(C(=C(N1)N)C(=O)OC2CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC(C)C
DILI-1170,Bacampicillin,1,CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)N)(C)C
DILI-1171,Benidipine,1,CC1=C([C@H](C(=C(N1)C)C(=O)O[C@@H]2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
DILI-1172,Beraprost,1,CC#CCC(C)C(/C=C/C1C(CC2C1C3=CC=CC(=C3O2)CCCC(=O)O)O)O
DILI-1173,Boceprevir,1,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
DILI-1174,Bromazepam,1,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3
DILI-1175,Bromhexine,1,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2
DILI-1176,Bromisoval,1,CC(C)C(C(=O)NC(=O)N)Br
DILI-1177,Brotizolam,1,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl
DILI-1178,Bucillamine,1,CC(C)(C(=O)N[C@@H](CS)C(=O)O)S
DILI-1179,Buflomedil,1,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC
DILI-1180,Buprenorphine,1,C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)(C(C)(C)C)O
DILI-1181,Cabazitaxel,1,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC
DILI-1182,Cefcapene,1,CC/C=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
DILI-1183,Cefmetazole,1,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O
DILI-1184,Cefozopran,1,CO/N=C(/C1=NSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=C5C=CC=NN5C=C4)C(=O)[O-]
DILI-1185,Cefpirome,1,CO/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC5=C4CCC5)C(=O)[O-]
DILI-1186,Celiprolol,1,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C
DILI-1187,Chlormadinone,1,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)O
DILI-1188,Cibenzoline,1,C1CN=C(N1)C2CC2(C3=CC=CC=C3)C4=CC=CC=C4
DILI-1189,Cilnidipine,1,CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/C2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC
DILI-1190,Clobazam,1,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
DILI-1191,Clobetasol,1,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C
DILI-1192,Clodronic acid,1,C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl
DILI-1193,Clofazimine,1,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl
DILI-1194,Cloperastine,1,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
DILI-1195,Crizotinib,1,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N
DILI-1196,Curcumin,1,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
DILI-1197,Cyamemazine,1,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C#N)CN(C)C
DILI-1198,Cyclothiazide,1,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl
DILI-1199,Desogestrel,1,CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34
DILI-1200,Diacerein,1,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O
DILI-1201,Dihydrocodeine,1,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](CC4)O
DILI-1202,Dirithromycin,1,CC[C@@H]1[C@@]([C@H]2[C@H]([C@H]([C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)C)O)(C)O)C)N[C@H](O2)COCCOC)C)(C)O
DILI-1203,Domperidone,1,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
DILI-1204,Doxifluridine,1,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)F)O)O
DILI-1205,Droxidopa,1,C1=CC(=C(C=C1[C@H]([C@@H](C(=O)O)N)O)O)O
DILI-1206,Dydrogesterone,1,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C
DILI-1207,Edaravone,1,CC1=NN(C(=O)C1)C2=CC=CC=C2
DILI-1208,Eltrombopag,1,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C
DILI-1209,Eperisone,1,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
DILI-1210,Epinastine,1,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N
DILI-1211,Eribulin Mesylate,1,C[C@@H]1C[C@@H]2CC[C@H]3C(=C)C[C@@H](O3)CC[C@]45C[C@@H]6[C@H](O4)[C@H]7[C@@H](O6)[C@@H](O5)[C@@H]8[C@@H](O7)CC[C@@H](O8)CC(=O)C[C@H]9[C@H](C[C@H](C1=C)O2)O[C@@H]([C@@H]9OC)C[C@@H](CN)O.CS(=O)(=O)O
DILI-1212,Ethanol,1,CCO
DILI-1213,Ethyl loflazepate,1,CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F
DILI-1214,Ethylene glycol,1,C(CO)O
DILI-1215,Etizolam,1,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C
DILI-1216,Etoricoxib,1,CC1=NC=C(C=C1)C2=C(C=C(C=N2)Cl)C3=CC=C(C=C3)S(=O)(=O)C
DILI-1217,Flomoxef,1,CO[C@@]1([C@@H]2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSC(F)F
DILI-1218,Fluindione,1,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)F
DILI-1219,Flunitrazepam,1,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F
DILI-1220,Flupirtine,1,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N
DILI-1221,Fominoben,1,CN(CC1=C(C=CC=C1Cl)NC(=O)C2=CC=CC=C2)CC(=O)N3CCOCC3
DILI-1222,Fosfluconazole,1,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)OP(=O)(O)O
DILI-1223,Fudosteine,1,C(CO)CSC[C@@H](C(=O)O)N
DILI-1224,Gabapentin Enacarbil,1,CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(=O)O
DILI-1225,Gabexate,1,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N
DILI-1226,Garenoxacin,1,C[C@@H]1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F
DILI-1227,Glutathione,1,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
DILI-1228,Glycerol,1,C(C(CO)O)O
DILI-1229,Glycyrrhizin,1,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)C)(C)C(=O)O
DILI-1230,Halofantrine,1,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O
DILI-1231,Heptaminol,1,CC(CCCC(C)(C)O)N
DILI-1232,Hypericin,1,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O
DILI-1233,Ibudilast,1,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C
DILI-1234,Iloprost,1,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O
DILI-1235,Irsogladine,1,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl
DILI-1236,Isepamicin,1,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N)NC(=O)[C@H](CN)O)O
DILI-1237,Isosorbide,1,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O)O
DILI-1238,Itopride,1,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC
DILI-1239,Lafutidine,1,C1CCN(CC1)CC2=CC(=NC=C2)OC/C=C\CNC(=O)CS(=O)CC3=CC=CO3
DILI-1240,Lanreotide,1,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N
DILI-1241,Lercanidipine,1,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
DILI-1242,Levocetirizine,1,C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl
DILI-1243,Lodenosine,1,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C(N=CN=C32)N)CO
DILI-1244,Lormetazepam,1,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl
DILI-1245,Lornoxicam,1,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3
DILI-1246,Loxoprofen,1,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O
DILI-1247,Manidipine,1,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
DILI-1248,Mazindol,1,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O
DILI-1249,Menatetrenone,1,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
DILI-1250,Mequitazine,1,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
DILI-1251,Metopimazine,1,CS(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)C(=O)N
DILI-1252,Mitiglinide,1,C1CC[C@H]2CN(C[C@H]2C1)C(=O)C[C@H](CC3=CC=CC=C3)C(=O)O
DILI-1253,Mizoribine,1,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N
DILI-1254,Molsidomine,1,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-]
DILI-1255,Mosapride,1,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N
DILI-1256,Moxonidine,1,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
DILI-1257,Nafamostat,1,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N
DILI-1258,Naftidrofuryl,1,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32
DILI-1259,Nandrolone,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34
DILI-1260,Nefopam,1,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3
DILI-1261,Netilmicin,1,CCN[C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)NC)O)O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N
DILI-1262,Nicergoline,1,CN1C[C@@H](C[C@]2([C@H]1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br
DILI-1263,Nicorandil,1,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
DILI-1264,Nitrazepam,1,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3
DILI-1265,Nitrendipine,1,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
DILI-1266,Nordazepam,1,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3
DILI-1267,Norethisterone,1,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
DILI-1268,Olopatadine,1,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O
DILI-1269,Oxatomide,1,C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5
DILI-1270,Oxyphenbutazone,1,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
DILI-1271,Ozagrel,1,C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O
DILI-1272,Pazufloxacin,1,C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2C4(CC4)N)F)C(=O)O
DILI-1273,Peramivir,1,CCC(CC)[C@@H]([C@H]1[C@@H](C[C@@H]([C@H]1O)C(=O)O)N=C(N)N)NC(=O)C
DILI-1274,Phenformin,1,C1=CC=C(C=C1)CCN=C(N)N=C(N)N
DILI-1275,Phenprocoumon,1,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
DILI-1276,Phenylephrine,1,CNC[C@@H](C1=CC(=CC=C1)O)O
DILI-1277,Phloroglucinol,1,C1=C(C=C(C=C1O)O)O
DILI-1278,Picolamine,1,C1=CC(=CN=C1)CN
DILI-1279,Pilsicainide,1,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3
DILI-1280,Pimecrolimus,1,CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)/C)O)C)OC)OC)C)\C
DILI-1281,Pinaverium,1,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C
DILI-1282,Piperacetazine,1,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO
DILI-1283,Pipobroman,1,C1CN(CCN1C(=O)CCBr)C(=O)CCBr
DILI-1284,Piracetam,1,C1CC(=O)N(C1)CC(=O)N
DILI-1285,Pirarubicin,1,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O[C@@H]6CCCCO6
DILI-1286,Pranlukast,1,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
DILI-1287,Pranoprofen,1,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O
DILI-1288,Prazepam,1,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4
DILI-1289,Propacetamol,1,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C
DILI-1290,Propiverine,1,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C
DILI-1291,Raltitrexed,1,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N1
DILI-1292,Rebamipide,1,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl
DILI-1293,Rilmenidine,1,C1CC1C(C2CC2)NC3=NCCO3
DILI-1294,Rivaroxaban,1,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl
DILI-1295,Roxatidine,1,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)CO
DILI-1296,Salicylic acid,1,C1=CC=C(C(=C1)C(=O)O)O
DILI-1297,Sarpogrelate,1,CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O
DILI-1298,Sennoside,1,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
DILI-1299,Sofalcone,1,CC(=CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C
DILI-1300,Sparfloxacin,1,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F
DILI-1301,Sulfamethoxazole,1,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
DILI-1302,Sulpiride,1,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
DILI-1303,Suplatast,1,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O
DILI-1304,Tandospirone,1,C1C[C@H]2C[C@@H]1[C@H]3[C@@H]2C(=O)N(C3=O)CCCCN4CCN(CC4)C5=NC=CC=N5
DILI-1305,Telaprevir,1,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5
DILI-1306,Temocapril,1,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3
DILI-1307,Teprenone,1,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CCC(=O)C)/C)/C)/C)C
DILI-1308,Tetrazepam,1,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CCCCC3
DILI-1309,Theobromine,1,CN1C=NC2=C1C(=O)NC(=O)N2C
DILI-1310,Thiocolchicoside,1,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
DILI-1311,Tiapride,1,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC
DILI-1312,Tiaprofenic acid,1,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O
DILI-1313,Tiquizium,1,C[N@+]12CCCC[C@@H]1CCC(=C(C3=CC=CS3)C4=CC=CS4)C2
DILI-1314,Tocainide,1,CC1=C(C(=CC=C1)C)NC(=O)C(C)N
DILI-1315,Trabectedin,1,CC1=CC2=C([C@@H]3[C@@H]4[C@H]5C6=C(C(=C7C(=C6[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O
DILI-1316,Tranilast,1,COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC
DILI-1317,Trapidil,1,CCN(CC)C1=CC(=NC2=NC=NN12)C
DILI-1318,Trichlormethiazide,1,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl
DILI-1319,Trimebutine,1,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C
DILI-1320,Trimetazidine,1,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
DILI-1321,Tropatepine,1,CN1C2CCC1CC(=C3C4=CC=CC=C4CSC5=CC=CC=C53)C2
DILI-1322,Troxipide,1,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2
DILI-1323,Urapidil,1,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
DILI-1324,Valpromide,1,CCCC(CCC)C(=O)N
DILI-1325,Vemurafenib,1,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F
DILI-1326,Vindesine,1,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O
DILI-1327,Voglibose,1,C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)NC(CO)CO
DILI-1328,Xylometazoline,1,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
DILI-1329,Zaltoprofen,1,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O
DILI-1330,Zopiclone,1,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
DILI-1331,Abacavir ,1,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1
DILI-1332,Acalabrutinib,1,CC#CC(=O)N1CCC[C@H]1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5
DILI-1333,Acyclovir,1,C1=NC2=C(N1COCCO)N=C(NC2=O)N
DILI-1334,Afatinib,1,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4
DILI-1335,Alectinib,1,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C
DILI-1336,Aminosalicylic acid,1,C1=CC(=C(C=C1N)O)C(=O)O
DILI-1337,Amphotericin-B,1,C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
DILI-1338,Androstenedione,1,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C
DILI-1339,Apixaban,1,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N
DILI-1340,Asenapine,1,CN1C[C@@H]2[C@@H](C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
DILI-1341,Ashwagandha,1,CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO
DILI-1342,Asunaprevir,1,CC(C)(C)[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C3CC3)OC4=NC=C(C5=C4C=C(C=C5)Cl)OC)NC(=O)OC(C)(C)C
DILI-1343,Aurothiomalate,1,C(C(C(=O)O)[S-])C(=O)O.[Au+]
DILI-1344,Belinostat,1,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO
DILI-1345,Benznidazole,1,C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-]
DILI-1346,Bosutinib,1,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC
DILI-1347,Bremelanotide,1,CCCC[C@@H](C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)O)NC(=O)C
